BatterHeight,PitchDescription,sz_top,sz_bot,px,pz,pz_norm
numeric,numeric,numeric,numeric,numeric,numeric,numeric
6,1,3.469,1.621,-0.141,2.44,-0.113636364
6,0,3.469,1.621,2.636,2.376,-0.182900433
5.916666667,1,3.11,1.42,1.148,1.776,-0.578698225
5.916666667,0,3.11,1.42,1.888,1.761,-0.596449704
6.25,1,4.25,1.75,-0.259,2.586,-0.3312
6.25,1,3.285,1.346,0.11,2.992,0.697782362
5.916666667,1,3.06,1.41,-0.071,2.401,0.201212121
5.916666667,0,3.06,1.41,1.982,1.102,-1.373333333
5.916666667,0,3.06,1.41,-1.707,2.116,-0.144242424
6.166666667,1,3.23,1.5,0.946,2.564,0.230057803
6.166666667,0,3.36,1.429,-0.297,1.112,-1.328327292
6.166666667,0,3.36,1.429,-0.164,1.603,-0.819782496
5.833333333,1,3.183,1.536,-0.253,2.322,-0.045537341
5.833333333,1,3.183,1.536,0.45,2.175,-0.224043716
5.833333333,0,3.183,1.536,-2.148,2.416,0.068609593
5.833333333,0,3.183,1.536,-0.496,0.814,-1.876745598
5.666666667,1,3.02,1.41,-0.55,2.223,0.009937888
5.666666667,0,3.02,1.41,-1.45,2.234,0.023602484
5.666666667,0,3.02,1.41,0.794,0.027,-2.718012422
5.666666667,1,3.02,1.41,-0.613,1.997,-0.270807453
5.666666667,0,3.02,1.41,-2.071,2.07,-0.180124224
6.083333333,0,3.196,1.347,-1.218,4.104,1.982152515
6.416666667,0,3.55,1.59,-0.962,3.766,1.220408163
6.416666667,1,3.55,1.59,0.189,3.241,0.684693878
6.416666667,1,3.55,1.59,0.381,3.028,0.467346939
6.416666667,0,3.34,1.72,1.659,1.119,-1.741975309
6.083333333,1,3.03,1.42,0.023,2.133,-0.114285714
6.166666667,0,3.23,1.5,-0.946,3.535,1.352601156
6.166666667,0,3.23,1.5,0.451,1.399,-1.116763006
6.166666667,0,3.23,1.5,-1.643,2.929,0.652023121
6.166666667,1,3.36,1.429,-0.958,2.886,0.509062662
6.166666667,0,3.36,1.429,0.22,1.348,-1.083894355
6.166666667,0,3.36,1.429,1.441,0.82,-1.630761264
6.166666667,0,3.36,1.429,-1.367,0.989,-1.455722424
5.833333333,0,3.183,1.536,-0.579,0.73,-1.978749241
5.833333333,1,3.183,1.536,-1.389,2.083,-0.335761991
5.833333333,0,3.183,1.536,-0.189,3.942,1.921675774
5.833333333,0,3.183,1.536,-1.634,2.13,-0.278688525
5.833333333,0,3.183,1.536,-1.103,3.737,1.672738312
5.666666667,0,3.02,1.41,-1.439,2.694,0.595031056
6.083333333,0,3.196,1.347,-1.276,3.172,0.974040022
6.083333333,0,3.196,1.347,-1.988,2.359,0.094645754
6.083333333,0,3.196,1.347,-1.815,3.077,0.871281774
6.083333333,0,3.196,1.347,0.024,3.544,1.376419686
6.416666667,1,3.55,1.59,0.545,3.249,0.692857143
6.416666667,0,3.55,1.59,0.224,1.139,-1.460204082
6.416666667,0,3.34,1.72,-1.528,3.609,1.332098765
6.416666667,0,3.34,1.72,0.07,3.648,1.380246914
6.416666667,0,3.34,1.72,1.331,0.954,-1.945679012
6.416666667,0,3.34,1.72,-0.347,1.398,-1.397530864
5.916666667,0,3.06,1.41,-0.523,0.633,-1.941818182
5.916666667,0,3.06,1.41,-0.547,0.726,-1.829090909
5.916666667,1,3.06,1.41,-0.979,2.657,0.511515152
5.916666667,0,3.06,1.41,-0.381,0.754,-1.795151515
5.916666667,1,3.06,1.41,0.336,2.832,0.723636364
5.916666667,0,3.06,1.41,-1.336,1.391,-1.023030303
6.083333333,0,3.03,1.42,-0.669,3.615,1.726708075
6.083333333,1,3.03,1.42,-0.942,1.983,-0.300621118
6.166666667,0,3.36,1.429,0.175,3.358,0.997928534
6.166666667,0,3.36,1.429,-0.845,1.112,-1.328327292
6.166666667,0,3.36,1.429,-0.808,3.284,0.921284309
6.166666667,0,3.36,1.429,-0.688,0.347,-2.120662869
5.833333333,0,3.183,1.536,-1.24,0.022,-2.838494232
5.833333333,1,3.183,1.536,0.059,2.851,0.596842744
5.833333333,1,3.183,1.536,-0.898,2.285,-0.090467517
6.416666667,1,3.55,1.59,-0.533,3.492,0.940816327
6.416666667,1,3.34,1.72,-0.76,2.928,0.491358025
6.416666667,1,3.34,1.72,0.082,2.535,0.00617284
5.916666667,1,3.06,1.41,-0.389,2.011,-0.271515152
5.916666667,0,3.06,1.41,1.565,3.017,0.947878788
6.166666667,0,3.339,1.67,0.679,4.048,1.849610545
6.166666667,1,3.339,1.67,-0.469,2.345,-0.191132415
5.666666667,1,3.02,1.41,-0.824,2.571,0.442236025
6.25,0,3.324,1.565,0.356,1.384,-1.205798749
6.25,1,3.324,1.565,0.535,2.786,0.3882888
6.083333333,0,3.472,1.52,-0.208,0.289,-2.261270492
6.083333333,0,3.175,1.52,-1.584,3.466,1.351661631
5.916666667,0,3.016,1.337,0.463,4.149,2.349612865
5.916666667,1,3.016,1.337,-0.158,3.274,1.307325789
6.166666667,0,3.339,1.67,0.373,1.464,-1.246854404
6.166666667,1,3.339,1.67,-0.095,2.667,0.194727382
6.166666667,1,3.339,1.67,-0.129,2.545,0.048532055
6.166666667,0,3.339,1.67,0.464,0.012,-2.986818454
5.833333333,1,3.04,1.33,0.449,2.298,0.132163743
5.833333333,0,3.04,1.33,1.457,1.384,-0.936842105
5.833333333,0,3.04,1.33,-1.535,2.968,0.915789474
5.833333333,0,3.04,1.33,-0.538,0.822,-1.594152047
5.833333333,1,3.04,1.33,0.44,2.325,0.16374269
5.666666667,1,3.02,1.41,-0.805,2.85,0.788819876
5.666666667,0,3.02,1.41,-0.25,1.765,-0.559006211
6.25,1,3.09,1.4,-0.746,3.186,1.113609467
6.416666667,1,3.55,1.59,-0.668,3.389,0.835714286
6.416666667,0,3.55,1.59,-0.669,3.697,1.15
6.416666667,0,3.55,1.59,-0.735,4.093,1.554081633
6.25,1,3.324,1.565,0.228,2.015,-0.488345651
6.25,0,3.324,1.565,-0.392,0.502,-2.208641273
6.25,0,3.324,1.565,-0.723,1.5,-1.073905628
6.25,1,3.324,1.565,0.414,2.863,0.475838545
6.083333333,0,3.175,1.52,-0.069,1.427,-1.112386707
5.916666667,0,3.016,1.337,2.067,1.892,-0.338892198
5.916666667,0,3.016,1.337,2.521,3.477,1.549136391
5.916666667,0,3.016,1.337,-0.88,0.929,-1.486003574
5.916666667,0,3.016,1.337,2.131,3.743,1.865991662
6.166666667,0,3.335,1.567,0.085,1.5,-1.075791855
6.166666667,0,3.335,1.567,0.374,3.231,0.882352941
6.166666667,1,3.335,1.567,-0.794,2.372,-0.089366516
5.833333333,0,3.205,1.532,2.625,3.486,1.335923491
5.833333333,0,3.205,1.532,0.409,3.87,1.794979079
6,0,3.354,1.732,1.146,2.731,0.231812577
6,1,3.354,1.732,0.082,2.483,-0.073982737
6,1,3.17,1.53,-0.194,3.129,0.95
6,1,3.17,1.53,0.352,2.532,0.22195122
6,0,3.17,1.53,-1.044,1.995,-0.432926829
6.083333333,0,3.16,1.47,-0.495,1.63,-0.810650888
6.083333333,1,3.16,1.47,-0.003,2.144,-0.202366864
6.083333333,0,3.16,1.47,1.185,2.83,0.609467456
6.083333333,0,3.16,1.47,1.607,3.115,0.946745562
6,1,3.355,1.5,-0.315,3.43,1.080862534
6,0,3.355,1.5,0.05,3.984,1.678167116
6,1,3.355,1.5,0.905,3.126,0.75309973
6.083333333,0,3.277,1.423,-0.857,3.914,1.687162891
6.083333333,0,3.277,1.423,0.303,0.914,-1.549083064
6.083333333,1,3.277,1.423,-0.44,2.795,0.48004315
5.75,0,3.323,1.531,0.192,3.621,1.332589286
6.083333333,1,3.17,1.49,-1.189,2.681,0.417857143
6.083333333,0,3.17,1.49,2.037,1.817,-0.610714286
6.083333333,0,3.17,1.49,0.113,1.541,-0.939285714
6.25,0,3.17,1.46,-0.77,3.383,1.249122807
6.25,1,3.17,1.46,0.006,2.885,0.666666667
6.25,0,3.17,1.46,1.044,1.837,-0.559064327
6.25,0,3.17,1.46,0.794,1.186,-1.320467836
6.083333333,0,3.2,1.51,2.712,2.064,-0.344378698
6,1,3.25,1.52,-0.905,2.454,0.079768786
6,1,3.25,1.52,0.689,3.215,0.959537572
6,1,3.25,1.52,0.782,2.617,0.268208092
6.083333333,1,3.301,1.476,0.958,2.398,0.010410959
6.083333333,0,3.375,1.575,0.964,1.842,-0.703333333
5.75,1,3.448,1.585,-0.334,2.537,0.022007515
5.75,0,3.448,1.585,0.55,1.748,-0.825013419
6.083333333,0,3.17,1.49,1.283,2.15,-0.214285714
6.333333333,0,3.644,1.861,1.583,2.078,-0.756590017
6.333333333,0,3.644,1.861,1.666,2.754,0.001682557
6.333333333,0,3.644,1.861,1.7,2.754,0.001682557
6,0,3.511,1.793,1.746,4.667,2.345750873
6,0,3.511,1.793,1.501,3.429,0.904540163
6,0,3.511,1.793,2.43,3.332,0.791618161
6,1,3.361,1.5,-0.463,2.688,0.276732939
6,0,3.361,1.5,-1.337,1.88,-0.59161741
6,1,3.361,1.5,-0.16,2.882,0.485222998
6,0,3.361,1.5,-1.758,2.209,-0.238044062
6.083333333,1,3.412,1.633,0.723,1.698,-0.926925239
5.75,1,3.419,1.547,0.853,2.059,-0.452991453
5.75,1,3.419,1.547,1.003,1.956,-0.563034188
6.083333333,0,3.224,1.49,-0.173,1.519,-0.966551326
6.083333333,0,3.224,1.49,1.555,0.4,-2.257208766
6.083333333,0,3.224,1.49,-1.61,1.296,-1.223760092
6.083333333,1,3.224,1.49,-0.01,2.082,-0.317185698
6.083333333,0,3.224,1.49,-1.482,3.283,1.06805075
6,0,3.297,1.567,1.007,3.26,0.957225434
6,1,3.297,1.567,0.477,2.347,-0.098265896
6.083333333,1,3.2,1.51,0.954,2.119,-0.279289941
6.083333333,0,3.2,1.51,-0.973,1.236,-1.324260355
6.333333333,1,3.644,1.861,-0.426,2.57,-0.204711161
6.333333333,1,3.644,1.861,0.84,2.032,-0.808188446
6.25,0,3.38,1.5,-0.971,1.491,-1.009574468
6.25,1,3.38,1.5,-0.879,2.282,-0.168085106
6.25,0,3.38,1.5,1.267,2.387,-0.056382979
6.25,0,3.38,1.5,-0.303,4.102,1.768085106
6.25,1,3.38,1.5,0.042,2.571,0.139361702
6.25,0,3.38,1.5,-0.759,1.291,-1.222340426
5.75,0,3.39,1.58,-0.08,1.514,-1.072928177
5.75,1,3.39,1.58,-0.378,1.808,-0.748066298
5.75,0,3.39,1.58,1.628,2.428,-0.062983425
5.75,0,3.39,1.58,-1.398,1.524,-1.061878453
5.916666667,1,3.54,1.7,0.368,1.563,-1.148913043
5.916666667,0,3.54,1.7,1.063,2.05,-0.619565217
6.25,1,3.24,1.58,0.155,2.242,-0.202409639
6.166666667,0,3.8,1.76,1.18,3.297,0.506862745
6.083333333,0,3.27,1.68,1.472,2.11,-0.459119497
6.083333333,0,3.27,1.68,1.094,1.356,-1.40754717
6.083333333,1,3.27,1.68,-0.483,3.184,0.891823899
6.083333333,0,3.27,1.68,2.185,3.487,1.272955975
6.083333333,0,3.27,1.68,1.161,3.194,0.904402516
5.75,0,3.39,1.58,-1.898,1.513,-1.074033149
5.75,1,3.39,1.58,-0.739,1.963,-0.57679558
5.75,0,3.39,1.58,-1.366,1.154,-1.470718232
5.75,0,3.39,1.58,-0.717,0.658,-2.01878453
5.75,0,3.39,1.58,1.082,3.479,1.098342541
5.916666667,0,3.54,1.7,1.592,3.563,1.025
5.916666667,0,3.54,1.7,0.754,1.125,-1.625
5.916666667,0,3.54,1.7,1.145,2.872,0.273913043
5.916666667,0,3.54,1.7,0.478,0.907,-1.861956522
6.25,0,3.24,1.58,1.108,1.844,-0.681927711
6.25,1,3.24,1.58,-0.729,2.088,-0.387951807
6.166666667,0,3.42,1.65,-1.708,2.342,-0.218079096
6.166666667,0,3.42,1.65,-0.965,1.147,-1.568361582
6.166666667,0,3.8,1.76,1.337,1.772,-0.988235294
6.166666667,0,3.38,1.5,-0.354,1.611,-0.881914894
6.166666667,0,3.38,1.5,-1.439,2.33,-0.117021277
6.166666667,0,3.38,1.5,1.008,1.809,-0.671276596
6.166666667,0,3.38,1.5,0.443,1.363,-1.145744681
6.166666667,0,3.38,1.5,-1.352,1.965,-0.505319149
6.25,1,3.5,1.57,0.208,2.124,-0.425906736
6.25,0,3.5,1.57,-2.213,1.502,-1.070466321
6.25,0,3.38,1.5,-1.474,2.082,-0.380851064
5.75,1,3.39,1.58,-0.542,3.041,0.614364641
5.75,1,3.39,1.58,-0.922,2.777,0.322651934
5.75,0,3.39,1.58,0.827,1.525,-1.060773481
5.916666667,0,3.54,1.7,-1.276,3.762,1.241304348
5.916666667,1,3.54,1.7,-0.672,2.962,0.37173913
6.25,1,3.24,1.58,-0.21,2.164,-0.296385542
6.25,0,3.24,1.58,1.202,3.08,0.807228916
6.166666667,0,3.42,1.65,-0.198,4.11,1.779661017
6.166666667,0,3.42,1.65,-2.533,2.959,0.479096045
6.166666667,0,3.8,1.76,1.127,1.644,-1.11372549
6.166666667,0,3.8,1.76,0.989,1.707,-1.051960784
6.166666667,1,3.8,1.76,-0.782,1.848,-0.91372549
6.166666667,1,3.38,1.5,-0.116,3.274,0.887234043
6.166666667,1,3.38,1.5,-0.711,2.549,0.115957447
6.166666667,0,3.38,1.5,1.092,1.909,-0.564893617
6.166666667,0,3.38,1.5,-1.85,1.576,-0.919148936
6.25,0,3.38,1.5,1.357,0.409,-2.160638298
5.75,0,3.39,1.58,0.952,2.214,-0.299447514
5.75,0,3.39,1.58,-0.623,3.55,1.17679558
5.75,1,3.04,1.44,0.529,2.65,0.5125
6.083333333,1,3.375,1.5,-1.335,1.947,-0.5232
6.166666667,1,3.45,1.79,-0.173,2.367,-0.304819277
6.166666667,0,3.45,1.79,0.8,0.587,-2.44939759
6.166666667,0,3.45,1.79,-0.123,0.782,-2.214457831
6.25,1,3.36,1.56,0.765,3.196,0.817777778
6.25,0,3.36,1.56,-1.51,2.806,0.384444444
6.25,0,3.36,1.56,-1.742,2.049,-0.456666667
6.25,0,3.36,1.56,1.812,2.696,0.262222222
6.25,0,3.26,1.43,1.154,2.893,0.598907104
6.25,1,3.26,1.43,-0.195,2.926,0.634972678
6.25,0,3.26,1.43,-1.263,3.179,0.91147541
6.25,1,3.44,1.87,-1.148,2.647,-0.010191083
5.916666667,0,3.24,1.53,-0.779,1.719,-0.778947368
5.916666667,1,3.24,1.53,-0.199,2.436,0.059649123
5.916666667,0,3.24,1.53,0.446,1.241,-1.338011696
6.166666667,0,3.1,1.49,0.746,2.988,0.860869565
6.166666667,0,3.1,1.49,-0.658,1.559,-0.914285714
5.75,1,3.04,1.44,-0.5,2.241,0.00125
5.75,1,3.04,1.44,0.692,2.624,0.48
5.75,0,3.04,1.44,1.026,2.441,0.25125
5.75,0,3.04,1.44,-1.461,2.482,0.3025
6.083333333,0,3.375,1.5,-1.582,2.455,0.018666667
6.166666667,0,3.44,1.77,0.208,1.22,-1.658682635
6.166666667,1,3.44,1.77,-1.363,2.536,-0.082634731
6.333333333,0,3.34,1.74,-0.042,3.447,1.13375
6.333333333,0,3.34,1.74,-1.852,2.799,0.32375
6.333333333,1,3.34,1.74,-0.631,2.894,0.4425
6.333333333,0,3.34,1.74,-1.034,3.136,0.745
6.25,1,3.44,1.87,0.059,1.561,-1.393630573
6.25,0,3.64,1.69,-2.015,3,0.343589744
5.916666667,0,3.24,1.53,-0.822,3.97,1.85380117
5.916666667,0,3.24,1.53,0.243,0.979,-1.644444444
5.916666667,1,3.24,1.53,-0.894,2.369,-0.01871345
5.75,0,3.2,1.5,1.168,2.145,-0.241176471
5.75,1,3.2,1.5,-0.651,2.901,0.648235294
6.25,0,3.67,1.81,0.797,0.928,-1.948387097
5.833333333,1,3.27,1.74,0.315,2.319,-0.243137255
5.833333333,0,3.27,1.74,1.082,1.26,-1.62745098
5.833333333,0,3.27,1.74,-1.993,1.993,-0.669281046
6,0,3.664,1.58,1.303,2.72,0.094049904
6,1,3.4,1.66,0.037,2.747,0.249425287
6.25,1,3.38,1.5,-0.998,3.209,0.818085106
6.25,0,3.38,1.5,-0.517,0.927,-1.609574468
6.25,0,3.38,1.5,1.273,2.814,0.39787234
5.75,0,3.12,1.4,0.713,3.555,1.505813953
6,0,3.517,1.632,-1.637,1.576,-1.059416446
6,0,3.517,1.632,-1.682,2.471,-0.109814324
6,0,3.517,1.632,1.217,1.91,-0.705039788
6.25,0,3.67,1.81,1.403,2.575,-0.177419355
6.25,0,3.67,1.81,0.145,3.462,0.776344086
5.833333333,1,3.27,1.74,0.949,2.018,-0.636601307
5.833333333,0,3.27,1.74,1.244,2.966,0.602614379
5.833333333,0,3.27,1.74,2.011,1.758,-0.976470588
5.833333333,0,3.27,1.74,0.196,1.041,-1.91372549
5.833333333,1,3.27,1.74,0.448,2.951,0.583006536
6,0,3.664,1.58,1.449,1.827,-0.762955854
6,0,3.664,1.58,1.523,1.459,-1.116122841
6,0,3.4,1.66,-1.58,2.551,0.024137931
6,1,3.4,1.66,0.839,3.229,0.803448276
6.25,0,3.38,1.5,-0.461,3.41,1.031914894
6.25,1,3.38,1.5,0.792,3.067,0.667021277
5.916666667,0,3.38,1.5,-2.15,1.666,-0.823404255
5.916666667,0,3.38,1.5,1.484,2.752,0.331914894
5.75,0,3.12,1.4,-1.6,2.333,0.084883721
5.75,0,3.12,1.4,-1.702,3.828,1.823255814
5.75,1,3.12,1.4,-1.292,2.842,0.676744186
5.75,0,3.12,1.4,-1.475,2.845,0.680232558
5.75,0,3.12,1.4,1.031,3.31,1.220930233
5.75,1,3.2,1.5,1.147,2.548,0.232941176
5.75,0,3.2,1.5,1.509,1.337,-1.191764706
5.75,1,3.2,1.5,0.549,2.6,0.294117647
6,0,3.517,1.632,-1.69,1.835,-0.784615385
6,0,3.517,1.632,1.607,1.847,-0.771883289
5.833333333,0,3.27,1.74,1.323,0.839,-2.177777778
5.833333333,0,3.27,1.74,1.45,1.898,-0.793464052
5.833333333,1,3.27,1.74,-0.124,3.097,0.773856209
5.833333333,0,3.27,1.74,1.167,1.658,-1.107189542
5.833333333,0,3.27,1.74,0.707,1.26,-1.62745098
6,1,3.664,1.58,0.967,2.732,0.105566219
6,0,3.664,1.58,-0.881,1.205,-1.359884837
6.25,0,3.38,1.5,-1.593,2.595,0.164893617
6.25,0,3.38,1.5,0.747,1.897,-0.577659574
6.25,0,3.38,1.5,0.055,0.543,-2.018085106
6.25,1,3.38,1.5,-0.724,2.581,0.15
6.333333333,0,3.38,1.5,1.221,1.94,-0.531914894
6.333333333,0,3.38,1.5,1.05,2.331,-0.115957447
5.75,0,3.12,1.4,-2.51,4.006,2.030232558
5.75,0,3.12,1.4,-1.595,2.698,0.509302326
5.75,1,3.12,1.4,-0.57,2.662,0.46744186
5.75,1,3.2,1.5,0.269,2.202,-0.174117647
6,1,3.517,1.632,-0.341,2.391,-0.19469496
6.25,0,3.67,1.81,-0.078,3.585,0.908602151
6.25,0,3.67,1.81,1.493,2.083,-0.706451613
5.833333333,0,3.27,1.74,-0.48,3.938,1.873202614
5.833333333,0,3.27,1.74,1.247,2.533,0.036601307
5.833333333,0,3.27,1.74,1.483,4.575,2.705882353
5.833333333,0,3.27,1.74,-1.522,2.23,-0.359477124
6,1,3.664,1.58,0.313,1.79,-0.798464491
6,0,3.4,1.66,0.442,0.947,-1.81954023
6.25,0,3.38,1.5,-1.754,2.413,-0.028723404
6.25,0,3.38,1.5,-0.463,1.681,-0.807446809
6.333333333,1,3.565,1.718,-1.17,2.555,-0.093665403
6,1,3.448,1.625,0.709,2.395,-0.155238618
6.333333333,0,3.567,1.613,-1.213,2.338,-0.257932446
6.333333333,0,3.567,1.613,-0.154,0.964,-1.664278403
6.333333333,0,3.567,1.613,-1.454,3.491,0.92221085
6.333333333,0,3.567,1.613,-1.256,3.818,1.256908905
6,0,3.513,1.58,-1.349,3.397,0.879979307
6.083333333,0,3.46,1.691,0.252,4.367,2.025438101
6.083333333,0,3.38,1.5,-0.134,1.125,-1.39893617
6.083333333,1,3.38,1.5,-0.633,2.724,0.30212766
6.083333333,0,3.38,1.5,1.798,2.302,-0.146808511
6,1,3.367,1.442,-0.36,1.978,-0.443116883
6,0,3.367,1.442,-1.143,1.984,-0.436883117
6.166666667,0,3.38,1.5,-0.442,1.218,-1.3
6.166666667,1,3.38,1.5,-0.586,2.971,0.564893617
6.25,0,3.37,1.68,-1.606,3.073,0.64852071
6.25,0,3.37,1.68,-1.531,1.915,-0.721893491
6.166666667,0,3.38,1.5,-0.662,1.319,-1.192553191
5.916666667,0,3.38,1.5,0.368,0.207,-2.375531915
5.916666667,0,3.38,1.5,-2.094,3.07,0.670212766
5.916666667,0,3.38,1.5,-0.417,1.586,-0.908510638
5.916666667,1,3.38,1.5,-0.6,1.9,-0.574468085
5.916666667,0,3.38,1.5,-0.487,0.173,-2.411702128
5.916666667,1,3.13,1.47,0.749,2.717,0.502409639
6,0,3.367,1.442,1.011,3.474,1.111168831
6.166666667,0,3.38,1.5,0.691,1.08,-1.446808511
6.25,0,3.37,1.68,0.838,0.828,-2.008284024
6.25,1,3.37,1.68,0.924,2,-0.621301775
6.25,0,3.37,1.68,0.999,-0.008,-2.997633136
6.166666667,0,3.38,1.5,0.784,1.706,-0.780851064
6.166666667,0,3.38,1.5,1.078,-0.038,-2.636170213
5.916666667,1,3.38,1.5,-0.82,2.661,0.235106383
5.916666667,0,3.38,1.5,1.099,3.613,1.24787234
5.916666667,0,3.38,1.5,0.654,2.132,-0.327659574
5.916666667,0,3.38,1.5,-1.912,2.552,0.119148936
5.916666667,1,3.38,1.5,-0.67,2.46,0.021276596
5.916666667,1,3.13,1.47,0.011,3.143,1.015662651
5.916666667,0,3.13,1.47,-1.058,2.848,0.660240964
5.916666667,0,3.13,1.47,1.386,2.039,-0.314457831
6.083333333,0,3.38,1.5,0.223,0.852,-1.689361702
6.083333333,0,3.38,1.5,1.299,2.371,-0.073404255
6,0,3.367,1.442,-1.624,3.528,1.167272727
6,1,3.367,1.442,-0.635,3.052,0.672727273
6,0,3.367,1.442,0.801,1.788,-0.640519481
6,1,3.367,1.442,0.727,2.51,0.10961039
6.166666667,0,3.38,1.5,-0.772,1.394,-1.112765957
6.25,0,3.37,1.68,1.402,2.535,0.01183432
6.25,1,3.37,1.68,0.137,3.245,0.852071006
6.25,1,3.37,1.68,0.564,2.084,-0.521893491
6.333333333,0,3.38,1.5,-0.45,0.336,-2.238297872
6.333333333,0,3.38,1.5,1.518,1.156,-1.365957447
6.333333333,0,3.38,1.5,-0.09,1.288,-1.225531915
6.333333333,0,3.38,1.5,0.731,1.435,-1.069148936
6.083333333,1,3.38,1.5,-0.149,2.242,-0.210638298
6.083333333,0,3.38,1.5,0.386,1.317,-1.194680851
6.083333333,0,3.38,1.5,0.757,3.29,0.904255319
6.166666667,1,3.38,1.5,-0.924,2.155,-0.303191489
6.166666667,0,3.38,1.5,-0.079,4.3,1.978723404
5.916666667,0,3.13,1.47,1.87,1.603,-0.839759036
5.916666667,0,3.13,1.47,2.159,3.232,1.122891566
6.083333333,0,3.38,1.5,-0.944,1.571,-0.924468085
6.083333333,1,3.38,1.5,-0.097,3.191,0.79893617
6.166666667,1,3.38,1.5,0.877,2.421,-0.020212766
6.166666667,0,3.38,1.5,1.198,3.256,0.868085106
6,1,3.25,1.45,0.119,1.846,-0.56
6,1,3.38,1.58,0.093,2.488,0.008888889
6.083333333,1,3.26,1.51,0.296,2.704,0.364571429
6.083333333,0,3.26,1.51,0.817,1.937,-0.512
5.916666667,1,3.52,1.66,-0.997,3.229,0.687096774
5.916666667,0,3.52,1.66,0.324,3.811,1.312903226
5.916666667,0,3.52,1.66,1.344,1.651,-1.009677419
5.916666667,1,3.52,1.66,0.265,3.134,0.584946237
6,1,3.12,1.45,0.622,2.325,0.047904192
6.083333333,0,3.22,1.54,1.153,2.018,-0.430952381
6.333333333,0,3.79,1.79,-0.409,1.533,-1.257
5.916666667,1,2.93,1.17,-0.599,2.394,0.390909091
5.916666667,0,2.93,1.17,-0.83,0.845,-1.369318182
5.916666667,1,2.93,1.17,-0.481,2.126,0.086363636
5.916666667,0,2.93,1.17,-1.611,0.898,-1.309090909
5.916666667,0,2.93,1.17,0.526,1.698,-0.4
6,1,3.25,1.45,1.135,2.899,0.61
6,0,3.25,1.45,1.949,3.188,0.931111111
6,1,3.25,1.45,1.153,2.85,0.555555556
6.333333333,0,3.55,1.56,0.393,1.694,-0.865326633
6.333333333,0,3.55,1.56,2.044,3.983,1.435175879
6.333333333,1,3.55,1.56,0.564,2.88,0.326633166
6.333333333,0,3.55,1.56,1.166,3.51,0.959798995
6.333333333,1,3.55,1.56,0.97,2.429,-0.126633166
6.333333333,0,3.55,1.56,0.447,0.961,-1.60201005
6.083333333,0,3.26,1.51,0.965,1.401,-1.124571429
6.083333333,1,3.26,1.51,0.887,2.2,-0.211428571
5.916666667,1,3.52,1.66,0.795,2.158,-0.464516129
5.916666667,0,3.52,1.66,0.573,1.224,-1.468817204
5.916666667,1,3.52,1.66,0.887,2.724,0.144086022
6.333333333,0,3.38,1.5,0.267,1.469,-1.032978723
6.333333333,1,3.38,1.5,-0.05,2.554,0.121276596
5.916666667,0,3.537,1.626,0.939,2.714,0.138670853
6,0,3.292,1.508,1.115,2.207,-0.216367713
6,0,3.292,1.508,1.182,2.056,-0.385650224
6,0,3.375,1.5,1.227,2.528,0.096533333
6,1,4,1.5,-0.057,2.074,-0.5408
6,1,3.286,1.5,0.73,2.693,0.335946249
6.166666667,1,3.484,1.448,-0.022,1.85,-0.605108055
6.166666667,0,3.484,1.448,0.508,0.411,-2.018664047
6.166666667,1,3.484,1.448,0.933,2.181,-0.279960707
5.833333333,1,3.392,1.482,-0.015,2.905,0.490052356
5.916666667,1,3.409,1.537,0.429,2.32,-0.163461538
5.916666667,0,3.409,1.537,-2.124,0.654,-1.943376068
6,1,3.53,1.666,-0.728,2.736,0.14806867
6,0,3.53,1.666,1.604,3.003,0.434549356
6.166666667,0,3.446,1.645,-1.408,1.861,-0.760133259
6.166666667,0,3.446,1.645,-0.332,0.91,-1.816213215
5.916666667,0,3.537,1.626,1.167,3.283,0.734170591
5.916666667,0,3.537,1.626,-1.015,2.978,0.414965986
5.916666667,1,3.537,1.626,0.096,1.9,-0.713239142
5.916666667,1,3.537,1.626,-0.606,2.962,0.398220827
5.833333333,0,3.56,1.552,-0.235,1.643,-0.90936255
6.166666667,0,3.484,1.448,1.374,1.447,-1.000982318
6.083333333,1,3.375,1.5,-0.283,3.235,0.850666667
6.166666667,1,3.375,1.623,0.533,2.548,0.055936073
6.083333333,0,3.397,1.475,-0.691,4.262,1.900104058
6.083333333,0,3.397,1.475,1.104,0.869,-1.630593132
6.166666667,0,3.56,1.68,-2.137,2.824,0.217021277
6.166666667,0,3.56,1.68,-1.493,3.629,1.073404255
6.166666667,0,3.56,1.68,-0.703,1.586,-1.1
6,1,3.375,1.5,0.921,2.565,0.136
5.583333333,0,3.121,1.482,-1.136,2.005,-0.361805979
5.583333333,1,3.121,1.482,0.46,2.822,0.63514338
5.583333333,0,3.121,1.482,1.729,2.538,0.288590604
6.416666667,0,3.08,1.5,-1.166,4.168,2.37721519
6.416666667,0,3.08,1.5,-1.622,2.728,0.55443038
5.916666667,0,3.34,1.51,1.129,2.776,0.383606557
5.916666667,1,3.34,1.51,0.475,2.698,0.298360656
5.916666667,0,3.18,1.56,1.834,2.936,0.698765432
5.916666667,0,3.18,1.56,-2.191,2.174,-0.241975309
5.916666667,0,3.18,1.56,2.568,2.147,-0.275308642
6,0,3.045,1.54,0.418,1.688,-0.803322259
6,1,3.045,1.54,0.553,2.536,0.32358804
6.166666667,1,3.283,1.424,0.279,2.533,0.193114578
